id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,latitud,longitud,fecha_alta,telefono,correoelec,www,PADO_geo,location_match,name_match,reason_for_checking,RA,Pharmacy,PADO,Chain,NO GSV,Permanently_closed,Note,GSV DATE
6978805,FARMACIA JERRY,,464111,Farmacias sin minisúper,0 a 5 personas,MIGUEL ARIAS,EL SUMIDERO,0,29870,7,Chiapas,26,Chenalhó,1,Chenalhó,66,16,16.89745566,-92.62717948,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
7772728,FARMACIA SIN NOMBRE,,464111,Farmacias sin minisúper,0 a 5 personas,REAL DEPORTIVO,EL SUMIDERO,0,29870,7,Chiapas,26,Chenalhó,1,Chenalhó,32,43,16.89630939,-92.62716483,2019-11,9191101150,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
8169434,FARMACIA VAZQUEZ,,464111,Farmacias sin minisúper,0 a 5 personas,MIGUEL HIDALGO,16 DE SEPTIEMBRE,,29870,7,Chiapas,26,Chenalhó,1,Chenalhó,32,8,16.8942096,-92.62600182,2019-11,9191523032,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
8707346,FARMACIA SANTA CRUZ,,464111,Farmacias sin minisúper,0 a 5 personas,LOS CAMINANTES,NINGUNO,0,29870,7,Chiapas,26,Chenalhó,1,Chenalhó,32,35,16.89058054,-92.62683101,2019-11,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11135550,FARMACIA ORTIZ,,464111,Farmacias sin minisúper,0 a 5 personas,16 DE SEPTIEMBRE,ALVARO OBREGON,,29870,7,Chiapas,26,Chenalhó,1,Chenalhó,32,21,16.8948971,-92.62542895,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,,
360665,FARMACIA SAN MARCOS,,464112,Farmacias con minisúper,0 a 5 personas,BARTOLOME DE LAS CASAS,ANGEL ALBINO CORZO,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,9,16.70547436,-93.00789937,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
361584,FARMACIA SANTO TOMAS,,464111,Farmacias sin minisúper,0 a 5 personas,CORONEL SALVADOR URBINA,SANTOS DEGOLLADO,352,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,148,15,16.70617935,-93.01387581,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
361896,FARMACIA ESPERANZA,,464111,Farmacias sin minisúper,0 a 5 personas,21 DE OCTUBRE DE 1863,TOMAS CUESTA,196,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,4,16.70792821,-93.01484074,2010-07,9616160454,FARMAESPERANZA@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
361912,FARMACIA SAN SEBASTIAN,,464111,Farmacias sin minisúper,0 a 5 personas,21 DE OCTUBRE DE 1863,CAPITAN LUIS VIDAL,16,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,12,16.70758031,-93.01446939,2010-07,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
362223,FARMACIA MONTEROS,,464112,Farmacias con minisúper,0 a 5 personas,5 DE FEBRERO,CUAUHTEMOC,0,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,203,3,16.70952986,-93.01695973,2010-07,9611170114,FARMACIAMONTEROS@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
362649,FARMACIA MEDICA GUADALUPANA,,464111,Farmacias sin minisúper,0 a 5 personas,CUTBERTO BARRIENTOS,SAN DIEGO,1817,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,379,5,16.73847189,-93.01357461,2010-07,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
362981,FARMACIA ABARROTES Y NOVEDADES,,464112,Farmacias con minisúper,0 a 5 personas,CIPRES,CIPRES,0,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,326,70,16.74300492,-93.04134417,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
382439,FAMACIA FARMA SALUD,,464111,Farmacias sin minisúper,0 a 5 personas,12 DE AGOSTO DE 1875,BELISARIO DOMINGUEZ,145,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,133,117,16.70190906,-93.008141,2014-12,9615807588,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
382828,FARMACIA SANTA FE,,464111,Farmacias sin minisúper,0 a 5 personas,CAPITAN VICENTE LOPEZ,TOMAS CUESTA,212,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,35,16.70546505,-93.01596727,2014-12,9611131213,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
383759,FARMACIA EL BUEN PASTOR,,464111,Farmacias sin minisúper,0 a 5 personas,5 DE FEBRERO,ANGEL ALBINO CORZO,392,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,203,2,16.71111223,-93.01576857,2014-12,9612021920,EARTOTE38@HOTMAIL.COM,WWW.FARCIADELBUENPASTOR.COM.MX,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,TRUE,,
6297980,FARMACIAS DE SIMILARES CHIAPA DE CORZO,FARMACIAS DE SIMILARES SA DE CV,464111,Farmacias sin minisúper,11 a 30 personas,21 DE OCTUBRE DE 1863,Mexicanidad de Chiapas,14,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,5,16.70879796,-93.01612127,2010-07,,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,FARMACIAS SIMILARES,,,Farmacia similares,
6869276,FARMACIAS DE SIMILARES CHIAPA DE CORZO 3,FARMACIAS DE SIMILARES SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,LA LIBERTAD,Emilio Carranza,516,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,23,16.70578745,-93.00652733,2019-04,,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,FARMACIAS SIMILARES,,,,
6917282,FARMACIA FLOR DE PASCUA,,464111,Farmacias sin minisúper,0 a 5 personas,FLOR DE PASCUA,NINGUNO,3004,29165,7,Chiapas,27,Chiapa de Corzo,622,Jardínes del Grijalva,453,8,16.72863862,-93.02978915,2019-11,9612959626,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
6917340,FARMACIA EBEN EZER,,464111,Farmacias sin minisúper,0 a 5 personas,PLATANO,LIRIO DE LOS VALLES,0,29160,7,Chiapas,27,Chiapa de Corzo,622,Jardínes del Grijalva,453,23,16.72975106,-93.03234385,2019-11,,LUISENRIQUESOLIZ_76@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
6917766,MINI FARMACIA SANTA CECLIA,,464111,Farmacias sin minisúper,0 a 5 personas,ANGEL ALBINO CORZO,ALVARO OBREGON,0,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,326,6,16.74592568,-93.0466062,2019-11,9612541354,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
6974734,FARMACIA DIVINO NIÑO JESUS,,464111,Farmacias sin minisúper,0 a 5 personas,LA LIBERTAD,EMILIO CARRANZA,0,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,23,16.70584936,-93.00647723,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
6974837,FARMACIA JIMENEZ NAMBAO,,464111,Farmacias sin minisúper,0 a 5 personas,JULIAN GRAJALES,BARTOLOME DE LAS CASAS,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,18,16.70252403,-93.00963933,2019-11,9611564589,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6974943,FARMACIA SAMUEL,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,CHIAPA DE CORZO,5,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,487,28,16.71977137,-93.00946342,2019-11,9613039789,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
6975011,FARMACIA SANTA ISABEL,,464112,Farmacias con minisúper,0 a 5 personas,EL NIPE,NINGUNO,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,222,18,16.72052288,-93.01232276,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6975255,FARMACIA ARCANGELES,,464112,Farmacias con minisúper,0 a 5 personas,21 DE OCTUBRE DE 1863,TOMAS CUESTA,12,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,13,16.7080476,-93.01517067,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
8273959,FARMACIA BETEL,,464112,Farmacias con minisúper,0 a 5 personas,SAN DIEGO,SAN GUILLERMO,3313,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,400,6,16.74095603,-93.01249333,2019-11,9611510584,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
8274186,FARMACIA GUADALUPANA,,464111,Farmacias sin minisúper,0 a 5 personas,DOMINGO RUIZ,MIGUEL NEGRETE,219,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,203,13,16.70948577,-93.0187731,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
8274296,FARMACIA LC,,464111,Farmacias sin minisúper,0 a 5 personas,BARTOLOME DE LAS CASAS,NINGUNO,881,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,32,16.70734928,-93.00661402,2019-11,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,Farmacia Lc,
8948604,FARMACIAS SIMILARES PLAN CHIAPAS,JUAN CARLOS HERNANDEZ TOLEDO SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,CEIBA,,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,330,8,16.74242308,-93.04714307,2019-11,9611454127,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,FARMACIAS SIMILARES,,,,
9035972,FARMACIA SAN CARLOS,,464111,Farmacias sin minisúper,0 a 5 personas,AGUSTIN DE ITURBIDE,CUAUHTEMOC,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,148,20,16.7076301,-93.01080767,2019-11,9613627771,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9294305,FARMACIAS DEL AHORRO CHS TXA1 CENTRO,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,464111,Farmacias sin minisúper,11 a 30 personas,JULIÁN GRAJALES,5 de Febrero,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,31,16.70717704,-93.01675345,2020-11,,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,FARMACIAS DEL AHORRO,,,,
9469223,FARMACIAS SANTA CRUZ,SUPER FARMACIAS DEL SURESTE SA DE CV,464112,Farmacias con minisúper,0 a 5 personas,21 DE OCTUBRE DE 1863,CENOBIO AGUILAR,14,,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,5,16.70887696,-93.01623576,2023-11,,FCIA_SANTACRUZ@YAHOO.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9724666,TIENDA NATURISTA,,464111,Farmacias sin minisúper,0 a 5 personas,MIGUEL HIDALGO,BARTOLOME DE LAS CASAS,0,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,22,16.70627061,-93.00746289,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9866257,FARMACIA CENTRAL,,464111,Farmacias sin minisúper,0 a 5 personas,LOS LAURELES,CHIAPAS,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,383,3,16.7449329,-93.02249959,2024-11,9611775051,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9909080,FARMACIA JARDINES,,464111,Farmacias sin minisúper,0 a 5 personas,JARDINES DEL GRIJALVA,AVELLANA,0,29160,7,Chiapas,27,Chiapa de Corzo,622,Jardínes del Grijalva,504,12,16.73107184,-93.03640497,2024-11,9612554501,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
10039145,MINI FARMACIA SIN NOMBRE,,464111,Farmacias sin minisúper,0 a 5 personas,EMILIANO ZAPATA,ANGEL ALBINO CORZO,,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,326,2,16.74651047,-93.04610848,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
10113069,FARMACIA EBET EZER,,464111,Farmacias sin minisúper,0 a 5 personas,JARDINES DEL GRIJALVA,HIGO,0,29160,7,Chiapas,27,Chiapa de Corzo,622,Jardínes del Grijalva,468,25,16.73068364,-93.03866314,2024-11,9613640342,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
10157160,FARMACIA EBEN EZER,,464111,Farmacias sin minisúper,0 a 5 personas,JARDINES DEL GRIJALVA,AVELLANA,,29160,7,Chiapas,27,Chiapa de Corzo,622,Jardínes del Grijalva,468,5,16.73115905,-93.03605216,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
10172518,FARMACIA PIGUI,,464111,Farmacias sin minisúper,0 a 5 personas,MEXICANIDAD DE CHIAPAS,LAZARO CARDENAS,652,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,27,16.71296363,-93.01214892,2024-11,9611496778,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
10233865,FARMACIA JOSE MARIA,,464111,Farmacias sin minisúper,0 a 5 personas,ANGEL ALBINO CORZO,CAPITAN LUIS VIDAL,130,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,11,16.7093269,-93.01285476,2024-11,9612310693,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
10357122,FARMACIA BLADIMIR,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,NINGUNO,0,29180,7,Chiapas,27,Chiapa de Corzo,45,Julián Grajales,557,35,16.48894738,-92.97089432,2024-11,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
10382535,FARMACIA MEDIC MAS,,464111,Farmacias sin minisúper,0 a 5 personas,LAZARO CARDENAS,MEXICANIDAD DE CHIAPAS,0,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,34,16.71269051,-93.01151941,2024-11,9612522579,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,,
10395783,FARMACIA AG,,464111,Farmacias sin minisúper,0 a 5 personas,CHIAPAS,FRAMBOYANT,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,383,13,16.74518559,-93.0223424,2024-11,9613021474,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
10484703,FARMACIA SIN NOMBRE,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,QUINTA ORIENTE SUR,,29180,7,Chiapas,27,Chiapa de Corzo,45,Julián Grajales,542,6,16.48602397,-92.96710482,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
10856355,FARMACIA CORAZON DE JESUS,,464111,Farmacias sin minisúper,0 a 5 personas,ALVARO OBREGON,JUAN DE LA BARRERA,9,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,326,36,16.74936864,-93.04958257,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
10893983,FARMACIA EBENEZER,,464111,Farmacias sin minisúper,0 a 5 personas,TRITURADORA,DALIAS,,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,345,3,16.74485232,-93.04935001,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,,
11026209,FARMACIAS SIMILARES,,464111,Farmacias sin minisúper,0 a 5 personas,LIMON,TAMARINDO,0,29160,7,Chiapas,27,Chiapa de Corzo,622,Jardínes del Grijalva,468,17,16.73278639,-93.03860167,2024-11,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,TRUE,,,
11227674,FARMACIA EBENEZER,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,NINGUNO,,29180,7,Chiapas,27,Chiapa de Corzo,45,Julián Grajales,542,22,16.48906212,-92.97084935,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11362826,FARMACIA ALFA Y OMEGA,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,NINGUNO,,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,345,14,16.74710306,-93.0524568,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
11364527,FARMACIA GUADALUPANA,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,21 DE OCTUBRE DE 1863,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,148,2,16.70479096,-93.0116961,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11452353,FARMACIA SAN BENITO,,464111,Farmacias sin minisúper,0 a 5 personas,ALLENDE,ANGEL ALBINO CORZO,,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,14,16.70649763,-93.0082267,2024-11,9613591939,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11496400,MINI FARMACIA,,464111,Farmacias sin minisúper,0 a 5 personas,JOSE MARIA MORELOS,LIBRAMIENTO NORTE,515,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,152,49,16.7126028,-93.00962077,2024-11,9613282942,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
11520008,FARMACIA SAN MIGUEL,,464111,Farmacias sin minisúper,0 a 5 personas,JULIAN GRAJALES,MEXICANIDAD DE CHIAPAS,176,29160,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,218,24,16.70678486,-93.01611588,2024-11,9611934414,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11528180,FARMACIA FARMACENTRO,,464111,Farmacias sin minisúper,0 a 5 personas,NINGUNO,NINGUNO,0,29180,7,Chiapas,27,Chiapa de Corzo,45,Julián Grajales,542,28,16.48974262,-92.97044898,2024-11,9611911011,LUISA_IVONNE2@HOTMAIL.COM,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11610067,FARMACIA ALEMAN,,464111,Farmacias sin minisúper,0 a 5 personas,QUINTA ORIENTE SUR,NINGUNO,0,29180,7,Chiapas,27,Chiapa de Corzo,45,Julián Grajales,542,8,16.48544022,-92.96746142,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11646618,FARMACIA GARCIA,,464111,Farmacias sin minisúper,0 a 5 personas,ABETO,LAUREL,0,29163,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo,326,26,16.74936074,-93.04494767,2024-11,9611576443,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
358549,FARMACIA CHIAPILLA,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,ALVARO OBREGON,106,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,16,16.57024409,-92.71968396,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6961214,FARMACIA COUTIÑO,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,CUAUHTEMOC,428,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,37,42,16.57336495,-92.71755283,2019-11,9921158256,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6961336,FARMACIA ABDY MADAHI,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,ALVARO OBREGON,0,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,16,16.56992253,-92.72032415,2019-11,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
6961386,FARMACIA SANTA CRUZ,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,MORELOS,,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,15,16.56878341,-92.72249075,2019-11,9671223580,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
9714532,FARMACIA YAFET,,464112,Farmacias con minisúper,0 a 5 personas,EMILIANO ZAPATA,MIRAMON,,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,24,16.57252608,-92.71758109,2024-11,9612958272,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
9972647,FARMACIA DAVID,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,MIGUEL HIDALGO,0,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,36,16.56964974,-92.72087672,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
10535142,FARMACIA SIMILARES,DOCTOLEDO SA DE CV,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,FRANCISCO I. MADERO,0,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,9,16.57003247,-92.71991374,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
10563086,FARMACIA LIZNEY,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,JARDINES,0,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,75,3,16.57664807,-92.71527011,2024-11,9612958272,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
10904777,FARMACIA NIÑO DOCTOR,,464111,Farmacias sin minisúper,0 a 5 personas,EMILIANO ZAPATA,MIGUEL HIDALGO,,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,7,16.56894222,-92.72127103,2024-11,9191352537,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
11065263,FARMACIA SIN NOMBRE,,464111,Farmacias sin minisúper,0 a 5 personas,BELISARIO DOMINGUEZ,VENUSTIANO CARRANZA,,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,33,16.56795346,-92.72454283,2024-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
11459306,FARMACIA MADALI,,464111,Farmacias sin minisúper,0 a 5 personas,EMILIANO ZAPATA,MIGUEL HIDALGO,,29390,7,Chiapas,28,Chiapilla,1,Chiapilla,18,6,16.56863808,-92.72190068,2024-11,9921123621,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
469695,FARMACIA SANTA LUCIA,,464111,Farmacias sin minisúper,0 a 5 personas,LA VILLITA,CHICOASEN,336,29640,7,Chiapas,29,Chicoasén,1,Chicoasén,34,6,16.96709965,-93.10405765,2010-07,9612168604,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
6917480,FARMACIA MEDICO AMIGO,,464111,Farmacias sin minisúper,0 a 5 personas,LAGUNA VERDE,LA VILLITA,1189,29640,7,Chiapas,29,Chicoasén,1,Chicoasén,34,2,16.96664296,-93.10413411,2019-11,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
11336776,FARMACIA PROSALUD,,464111,Farmacias sin minisúper,0 a 5 personas,CHICOASEN,NINGUNO,0,29640,7,Chiapas,29,Chicoasén,1,Chicoasén,34,17,16.96683327,-93.1056537,2024-11,,,,FALSE,TRUE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
439665,FARMACIA Y PAPELERIA REGALO DE DIOS,,464111,Farmacias sin minisúper,0 a 5 personas,CENTRAL ORIENTE,PRIMERA ORIENTE NORTE,0,30120,7,Chiapas,30,Chicomuselo,1,Chicomuselo,139,6,15.74610377,-92.28326201,2014-12,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
439762,FARMACIA BERLIN,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA PONIENTE SUR,CENTRAL PONIENTE,100,30120,7,Chiapas,30,Chicomuselo,1,Chicomuselo,143,23,15.74518443,-92.28379289,2014-12,,,,TRUE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,TRUE,INDEPENDENT,,,,
499505,FARMACIA YIREH,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA PONIENTE SUR,CENTRAL PONIENTE,221,30120,7,Chiapas,30,Chicomuselo,1,Chicomuselo,143,23,15.7453747,-92.2839893,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,TRUE,FALSE,,,,,
499523,FARMACIA ESMERALDA,,464111,Farmacias sin minisúper,0 a 5 personas,PRIMERA PONIENTE SUR,TERCERA SUR PONIENTE,131,30120,7,Chiapas,30,Chicomuselo,1,Chicomuselo,143,24,15.74499795,-92.2836004,2010-07,9636312134,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
499592,FARMACIA SIMILARES Y GENERICOS,,464111,Farmacias sin minisúper,0 a 5 personas,TERCERA SUR PONIENTE,TERCERA PONIENTE SUR,0,30120,7,Chiapas,30,Chicomuselo,1,Chicomuselo,143,13,15.7433407,-92.28373685,2010-07,,,,FALSE,FALSE,FALSE,No GSV within radius,Oscar ,FALSE,FALSE,,,,,
